uid,R,F,M,R_score,F_score,M_score
150d6c60c31c191213a7a4428ae868f93b8869be,0,1,5999,1,1,4
05c658ed45ee1b2a27bec7b8398b909eed1ffee5,3,1,5999,4,1,4
e1d60cef6bb8fe50055ac90af22c27ed87ec946e,9,1,135,1,1,1
865959044606458-e40eeeaa9bf5,5,1,23.899999618530273,3,1,1
4975e10636e1ecdefe6d50acd1221f35b033da8f,3,1,1298,4,1,3
ecbeabd82db1ca9999390a2e693f763871d78146,7,1,2599,2,1,3
cdfc83d843aab8bb,9,1,189,1,1,1
868445041864156-d467d3458b11,3,1,199,4,1,1
09ba35bd3ab867d0,0,1,119,1,1,1
5970c5f56fb7171c4c534190f6cea81dfe581d24,5,1,6999,3,1,4
1d6c5e197ed3b41eeb9451f7283028accf0451cd,11,1,16.799999237060547,1,1,1
3b47d1446f5f513c,4,1,129,3,1,1
61cf816cc1aaf756,2,1,49,4,1,1
067ee6299eb66628,2,1,3399,4,1,3
5bd971a238d8c033,0,1,298,1,1,1
1083f02f4872706903ad8d52713edf03437f47f5,8,1,298,2,1,1
884494237c3b1e7f8bf4211d0572ac55896c7788,10,1,15,1,1,1
9d49878cc6b9f497,11,1,14.800000190734863,1,1,1
860087046130833-88bfe4d1280e,6,1,3999,2,1,3
860924046492690-4455c4282496,10,1,69,1,1,1
280ce2ae9e3113870b0b8388e787be8e3414188e,7,1,119,2,1,1
b515750e1f2cd186,4,1,63,3,1,1
a4547a6c363148ce743f38a3ad880fc88db8e165,4,1,5999,3,1,4
06be8b3b2e4b9e41,6,1,238,2,1,1
9724f6178d506cdfd5a6d7de14248bfd1f19ce29,5,1,31.200000762939453,3,1,1
d49df999e1b82fed,4,1,79.9000015258789,3,1,1
0842cd0ee2d6b686,8,1,9799,2,1,4
1d90620175385e61648cf2e13a83740e8b10f975,3,1,69,4,1,1
8ff36a2868aba55f24a618db6750ed32102f08ec,9,1,5999,1,1,4
38d6ba355cdabd400d273ed563bd078f12809c42,3,1,1732,4,1,3
a2574385550f12c02583a969eb936152e615c5a4,2,1,76,4,1,1
593068c1a9d6cff3,7,1,5999,2,1,4
86bea2a3c83bdb28,11,1,59.900001525878906,1,1,1
dc892c47ca5a13a8,4,1,15.899999618530273,3,1,1
58ab8643e86b3ea6,4,1,2799,3,1,3
869451030096346-dcf090b1fae7,5,1,1899,3,1,3
ee7eed8329f0adf4,4,1,199,3,1,1
422db8d8e05c5f57,5,1,6299,3,1,4
00f81bb31a0e7771d257c8665ec0a891b37a2b16,9,1,478,1,1,1
ce975ab979d26ac2,2,1,399,4,1,1
a2bc13d76d408aaf,5,1,99,3,1,1
260d411b8d97afb0,4,1,69.9000015258789,3,1,1
864134039958188-d8c771185784,2,1,149,4,1,1
8af58c03f855674b,8,1,13.800000190734863,2,1,1
de628815bec8d28c7bee7ef45b85e048a0c25fa3,10,1,16998,1,1,5
0d350131827af97fd0d8bb28abf7288594f5778c,10,1,329,1,1,1
28ee3f819cd87ace,4,1,2099,3,1,3
5d12d7a4fef82b4d,3,1,2280,4,1,3
b4dba5b0fa40912f,7,1,24.799999237060547,2,1,1
29b3bab6447cdc16,2,1,35.56999969482422,4,1,1
4acf153b09e89bd9410344de3d477ccd222406a8,3,1,199,4,1,1
9658e200083679f0,10,1,24.899999618530273,1,1,1
20795338d083b3662c7186727fc7efd47d08d793,3,1,179,4,1,1
860198049349039-2431544fc1c5,4,1,29.799999237060547,3,1,1
1542246272e33fa3,2,1,16.899999618530273,4,1,1
6fb6d2971c87602d,10,1,1699,1,1,3
c254b3568f721636,3,1,169,4,1,1
6662a9eba6a4b765,9,1,12.600000381469727,1,1,1
868072042999375-d81edd8afe49,7,1,198,2,1,1
71e8d8876bdbef56,7,1,123,2,1,1
d9042ade514c3ec0557b459a80899723c3624af7,4,1,39.20000076293945,3,1,1
de8d3fb83215b4b8489cabfbf92fb9ed323ebe3d,8,1,27.799999237060547,2,1,1
da315723e561d6fd90fa793010266c6ce6625375,0,1,228,1,1,1
971e714714fc50dd,4,1,1038,3,1,3
f23547d6597221f2ffa2c29960c5c5d2951bd4b1,1,1,649,5,1,2
b63520630d433dab,10,1,99,1,1,1
dca11983f7e053b2de916891e75fc039eb48251f,10,1,13.800000190734863,1,1,1
3b9f87f060b3d168,5,1,6599,3,1,4
fa5c385182f35043,9,1,179,1,1,1
bf60692f37dd71c0,11,1,49.900001525878906,1,1,1
864795045673415-98f62163a8ff,8,1,7999,2,1,4
7b86eb5c59f7c8ba4923641898d3648afa51702b,7,1,152.8000030517578,2,1,1
4286321c9d92d109,6,1,1580,2,1,3
0b8cee7cf178e4076e3173fff7ab7ba666f93ed7,5,1,129.8000030517578,3,1,1
9ea68d8ccde02057,5,1,49.900001525878906,3,1,1
490e789a1f2c2f72c92345b7d81959e9cf8af241,3,1,64,4,1,1
865553044499244-7459096ea079,1,1,178,5,1,1
4ab2bc4359f3e8339dfa31b756edf314bcd2ec12,4,1,15,3,1,1
863581046516634-9809cf845ebe,2,1,25.899999618530273,4,1,1
887b06a4b2001150,11,1,23.299999237060547,1,1,1
0d065d5a46bb3006b9877a6348c8a7ac0a97375f,2,1,29.899999618530273,4,1,1
8735da8c37d3298a,0,1,7799,1,1,4
3fc6e47139a33a66,9,1,4499,1,1,3
d4d7b362f47e6208,2,1,1299,4,1,3
38dda27675c962736eb4f28329c04a1f62eff5b2,4,1,339,3,1,1
4bd339d3f35588cf,7,1,24,2,1,1
f7a6ef29c872580a,5,1,59,3,1,1
3cd9febb128a07dd,11,1,269,1,1,1
7c396b78a8e4c85d58aa6339e07b51801e0acf0d,4,1,6099,3,1,4
845063d329b5f257b065dfa9d91f64777f1a3c72,4,1,5999,3,1,4
9c365d8c21686179b388c317d4b285316e18d209,4,1,25,3,1,1
c78bcbd84e70e25f,11,1,69,1,1,1
b789add44f79066ae81fc63a3de0e141bed44bb8,6,1,39.9900016784668,2,1,1
410347a9a45e85c2,4,1,228,3,1,1
c64a80bce9d33af0,4,1,2999,3,1,3
4507f45351d2ff17,4,1,219,3,1,1
1db1e0445c7db470,4,1,78,3,1,1
7c7c1124ce481b9f0dc520039c2b0a11dc89e172,7,1,6148,2,1,4
ce162bafd9cfd7eb5fdc08b56bbeb3c7b378dfc6,9,1,15.800000190734863,1,1,1
b38994473c6f4b0f,2,1,199,4,1,1
05d654371a8df61e,5,1,880,3,1,2
1fe19e0f97c06aa15593909cb780c38f7a102a2c,2,1,99,4,1,1
1758a938a24f04ae,4,1,5999,3,1,4
3e6549e5ad5f85dc,4,1,107,3,1,1
869412034211166-d0d783577d7d,11,1,15,1,1,1
3c6e5edff3d6e05affcaad888554312753fca4a8,4,1,5999,3,1,4
e2edcea2c85b2175,6,1,5999,2,1,4
b4cd7272ae14249d,8,1,49,2,1,1
aa42b5406e652fda,8,1,99,2,1,1
aed5bfb80e74569f11b701f895cab3a412427c75,3,1,899,4,1,2
3e21e2b4bde789ec1e2c228fb8704c1179d59e64,6,1,16999,2,1,5
683e2738b005b5ddbc72b718d44077b816d05810,8,1,1599,2,1,3
c2f7d687a7d78729,9,1,79,1,1,1
3f20b3c83376072e,5,1,3999,3,1,3
cb0e397cdda95d1d,2,1,27,4,1,1
864464049881595-9cf531a6a389,5,1,169,3,1,1
c3a4c931d5de2432,6,1,26.799999237060547,2,1,1
caee98614037a47579a563a811552934eba1b234,4,1,329,3,1,1
a3bad838d0bfd3af,0,1,1599,1,1,3
bc4631c8186cefd25d384b7acc70b66b99990e01,5,1,29.899999618530273,3,1,1
06ddcc88fadd1012,9,1,298,1,1,1
77dfef05381f3c56c8bc1c90150692dd652448e2,2,1,339,4,1,1
f593ef1b091e6c68,5,1,206.8000030517578,3,1,1
3ce0cca2a59b913d,10,1,12.899999618530273,1,1,1
26c686b6ba5ecee5,4,1,569,3,1,2
10ec9aefdca771b7654731b140ba88c1926a14d1,4,1,21.899999618530273,3,1,1
0e9e9e70652d102d58fcab84cd9ed85791ac42b0,5,1,199,3,1,1
879d105010f731a1,10,1,19.899999618530273,1,1,1
c48d82081e7aa8aeb14a3bf8f71e80a2667379bb,4,1,69.9000015258789,3,1,1
fab95b272ce3dd5a,1,1,60,5,1,1
864952042839297-7460fa3d8b1a,5,1,9.899999618530273,3,1,1
38b7d31b65890bc18772f13cbcec78139314f300,10,1,24.899999618530273,1,1,1
4ccf744eb9c00c38b50a07c17d796ddf11a1b0b0,6,1,7399,2,1,4
89d3889b2c25275ef45407fffd670d350dfa8f44,4,1,1499,3,1,3
92f036f8802df9f2,2,1,368,4,1,1
6a846084f65a8e40,4,1,399,3,1,1
1e08ee0987775b005897813f9e2f1f4c48f524a4,5,1,4499,3,1,3
608908d89a64d9f1189acf694da350a7124280eb,0,1,469,1,1,1
ae3baf09a4e2a3b66631c4bf3d350d66caf98316,7,1,39.900001525878906,2,1,1
70a4225f0e58f721,6,1,139,2,1,1
358520089903996-00904cec8ca0,4,1,500,3,1,2
7d24e6477c7bfd8d,10,1,138,1,1,1
2d12cf9c4298dcc2f92a6b59b58ff8a9eb37a50a,4,1,329,3,1,1
e018f57118ba8aa7,4,1,138,3,1,1
db0b1448f273c703,1,1,4099,5,1,3
b234aa39d255078d,0,1,229,1,1,1
511ba164af5c7909d2494dc14ca0a7a6e0d5ecdf,5,1,41.900001525878906,3,1,1
6a46dc50a50bcc40,1,1,3.799999952316284,5,1,1
529d834469eaaa5a,2,1,9.899999618530273,4,1,1
ef3aab6687429f53dfc2cf9ce8f536971bf3c5c6,5,1,8299,3,1,4
865300046974950-64a2f973045e,2,1,5699,4,1,4
cc49f826cc1c33d35951cd227ee87b6bf30de586,5,1,899,3,1,2
faad910a304676f8a401726fa0b18d5817e38290,1,1,22.899999618530273,5,1,1
371a0ab98d8aefae313bd4c0711c2abff71e10c3,6,1,115,2,1,1
dc990646253dbedc63af0cdf35267649cc2f287d,1,1,6999,5,1,4
5ddd04f21e42581f,7,1,45.900001525878906,2,1,1
a63dcf0acd02e577,6,1,40,2,1,1
92776eec60a529fcad2358a91bf1f6bd0151c05f,0,1,16.899999618530273,1,1,1
71043f81f12739ac,4,1,385,3,1,1
57c43a5bcc40568c,7,1,168,2,1,1
5104081679c41455ee058b158e7b2e5f2ebd8535,10,1,799,1,1,2
69180b5c32c8443d,2,1,49.5,4,1,1
e40781719c091a62,4,1,5999,3,1,4
57aa41cea1af5e06,3,1,59,4,1,1
da56518beda2aef4,4,1,229,3,1,1
b1d51e35fb610a94,11,1,2649,1,1,3
38546e12c472ca28,2,1,9.899999618530273,4,1,1
9b432e0cd5616e22ccf3e8994588e5ed52a8340b,7,1,5999,2,1,4
4cf1aa0eed667734,9,1,89,1,1,1
6471abaa66da2d67,6,1,79,2,1,1
a07d22e2b22986eb,10,1,32.79999923706055,1,1,1
010a17963c25b9a3,6,1,78,2,1,1
a7c15de664eb1f1a,4,1,49.900001525878906,3,1,1
301627991a88e27cce87a4837a91955f016d2ee5,0,1,199.89999389648438,1,1,1
d7ceb7f6191f0fd5385b0897cec18dac58ad94c1,3,1,79.80000305175781,4,1,1
ba90e7c4b37d3a30,2,1,299,4,1,1
dcdc035f6f697946,1,1,699,5,1,2
1180e82db6d64274,2,1,849,4,1,2
b2eebdbf5cbd2c574045de1c4a377de9fb690240,9,1,1999,1,1,3
cf08d019b570beab,11,1,88,1,1,1
0ecd5dec51eefd8d,11,1,14.970000267028809,1,1,1
ae338397b132a58f,10,1,179,1,1,1
572f9de228687ee0,11,1,169,1,1,1
f37cd0c2bb3e0dfc,0,1,109,1,1,1
863765041456207-c8c2fa760f10,6,1,4599,2,1,3
99ee28507eb3f88f,6,1,59,2,1,1
8b7a8032a65b0d0b5b7b27f86287bec365751140,11,1,108,1,1,1
234243b85be6e3aa,4,1,69.4000015258789,3,1,1
11e66633257cd44e,6,1,138,2,1,1
5a1326d4d96837f4,0,1,19.899999618530273,1,1,1
72e029ed33b3e34c,7,1,32.900001525878906,2,1,1
f8355d56c61fe0c5d4684d5873e9a98984873367,1,1,299,5,1,1
77ef5339aab7d2f3,0,1,118,1,1,1
dde27fa4610f0497a45bb8e1ed0c55de6356a764,5,1,50,3,1,1
6292b9b98f6825cd,2,1,599,4,1,2
862802043696992-f89a78dc0c1a,10,1,39,1,1,1
3db1864340a1ff0f,5,1,9799,3,1,4
857e1f2bafcee38f,0,1,55,1,1,1
7e430a75b4c70aa3,5,1,144.89999389648438,3,1,1
862850044782485-88f8725b7d46,4,1,19.899999618530273,3,1,1
862090045255146-30a2c25674a9,11,1,9.899999618530273,1,1,1
8e0c5ff32a307453,7,1,39,2,1,1
867418045953235-1802aeca678d,0,1,498,1,1,1
c7adf70099595147,6,1,119,2,1,1
ca413168beaa0fdcc41c1d6b4e761908edb54e74,7,1,12.800000190734863,2,1,1
e6027a5e72c68f781a893917983aa97deb15546e,1,1,289,5,1,1
3c2a838629533c127c0fb4169585de83b7fb6f2f,0,1,298,1,1,1
98b608013e4f8971,0,1,19.899999618530273,1,1,1
fd36aac6d209a319,2,1,509,4,1,2
918262998f2c2014,6,1,1679,2,1,3
5230f2ec1b53b3f1f558bd45f8aaaf2e10e8f113,11,1,219,1,1,1
932ecf633d167dcbdf5f2088a8618d075c530a15,5,1,5999,3,1,4
868535048645416-ec56234f70f0,6,1,69,2,1,1
2e582322ebc8e90f,7,1,99,2,1,1
da54f7d26ae4c0ec4d9224defc926d8d72d59bd7,1,1,8999,5,1,4
d2797dd55ea8f5ea,4,1,79,3,1,1
64aa8eb529a9c815f24195dd32af30a8d8b455fb,6,1,68,2,1,1
3fb9ce699a56d1b3,1,1,59.900001525878906,5,1,1
864373041646171-309435c31f7f,6,1,144,2,1,1
3a0d3e2443f9341e,5,1,158,3,1,1
28bc639ab6a12d56f0963d3da728452a4399154d,7,1,13.899999618530273,2,1,1
861504032197351-1c77f6108d0a,1,1,1799,5,1,3
257aa2289fcb4941,3,1,129,4,1,1
7815e3c660f76b62,4,1,349,3,1,1
375523e1da6974fd,4,1,5399,3,1,4
90e5e1bf96fbf198,5,1,4199,3,1,3
d40d3596239985aa,11,1,26,1,1,1
8df90bc77894e1f3b21bbeac50e622d2e93a4b34,10,1,29.799999237060547,1,1,1
eda4a651da011cc1860f11f9f6ff553c8ef7bb30,8,1,108,2,1,1
caad4f4be806500c,3,1,15.899999618530273,4,1,1
860615045815713-fcab90c24f75,2,1,60.79999923706055,4,1,1
43d2482c6433c552,5,1,420,3,1,1
e17dea37cfd87e99,0,1,4999,1,1,3
38daa8ec73aa9c58450114256d86b5a396674466,8,1,5288,2,1,4
58b3754478c580a1,5,1,429,3,1,1
4c082be3fc4bf3ed0eaf2630cf8be43849f950da,7,1,59,2,1,1
463e4cdd50d6cd86,5,1,1199,3,1,3
416a28033a495ec1dfb0e5b647817e671bfc5d37,3,1,59.900001525878906,4,1,1
08fe96834d8821bf,4,1,999,3,1,2
edf6beb01927ac4a,1,1,109,5,1,1
df813c8c112e358ebb572235d9983306a97e3a98,7,1,34.79999923706055,2,1,1
c7bcab634fd962794cbd286a1d356c9632059a9e,0,1,88,1,1,1
60f9ef20a35ae66bf15ebff607b3853b5434a757,10,1,99,1,1,1
e2cf3be31fc96306,6,1,14.600000381469727,2,1,1
f3d6b5fb828e47f3,10,1,23.5,1,1,1
b162942d0c9cbfa0,6,1,188,2,1,1
8fdfb4298dcd448ed14e1a55f864f61e7c972ecc,7,1,64.9000015258789,2,1,1
d30527a5ba5fb237da1040d0b246ab25e7559093,5,1,19.799999237060547,3,1,1
865593049788902-a49b4fba1608,9,1,74.9000015258789,1,1,1
1350c799e66a63cb056bd7479660fa3802314cc3,11,1,117.5999984741211,1,1,1
869068035691630-9487e0487a82,4,1,5999,3,1,4
fac24379e349f088,2,1,29.899999618530273,4,1,1
865195040523054-3c86d1ad494f,9,1,73.5999984741211,1,1,1
f5e4c1cfd04c09ef,6,1,38,2,1,1
ad546e64931231a3,2,1,6.400000095367432,4,1,1
0e54e2f9bfa6d4e1,2,1,46,4,1,1
865133048465812-309435b7a4e3,10,1,129,1,1,1
a9d43408282fcb1d,4,1,5,3,1,1
869414035177339-ec8c9ae67c93,2,1,169,4,1,1
5fc7d377f30704b2,10,1,129,1,1,1
9d675bec851f1309,9,1,98.4000015258789,1,1,1
8a648cf68b22935e,9,1,149,1,1,1
e78882336882a219,6,1,15.600000381469727,2,1,1
b4ced1f81fa2405a,10,1,99,1,1,1
3618613d7473dad2289038c772d089b3d060f47a,4,1,69,3,1,1
245218a0e28f90bb39ccd382988859199d7a4a17,1,1,132.89999389648438,5,1,1
37d29117585171b85768c2ddd0289c5279968ae1,5,1,89.9000015258789,3,1,1
0317a3fcf9f4f690,3,1,799,4,1,2
80de2c03d9b32adf,0,1,26.899999618530273,1,1,1
a64fafbd9fd571af,4,1,119,3,1,1
b7cea6fac696fb82,10,1,54.900001525878906,1,1,1
e1602e1ddc3d2529,0,1,39.79999923706055,1,1,1
9d4fbb80f081cc30,1,1,42.900001525878906,5,1,1
88bc236d9373a0e9517df318d9c509a75016293b,10,1,39.900001525878906,1,1,1
e8a00a81e75bf680b8352dcd467ada858b98b15d,4,1,326,3,1,1
17cfdf3141529cd4,2,1,44.52000045776367,4,1,1
d1d6e389d021e5a6,8,1,5998,2,1,4
d22a12ad92ae710bc459d29be8d204fad39c6031,5,1,9899,3,1,4
879fe204a7d745cb,0,1,168,1,1,1
6a833cdb69396690bf90989f25a9cb8d96033fd7,2,1,219,4,1,1
711e61aee96db958,3,1,99,4,1,1
860716041634874-dc908805ecbb,7,1,79,2,1,1
b7ae4f3a847d5b5d,5,1,5999,3,1,4
c6e202ee629ad8c2,2,1,79,4,1,1
c34adb961254b52a,10,1,32.900001525878906,1,1,1
8bc547ec379658e4d41913ca8da25df731d2a22a,6,1,99.5999984741211,2,1,1
0eb3649de4469aa4075367b7da146e1fb2c2b230,3,1,1699,4,1,3
357641100387117-d44da4693b7c,5,1,938,3,1,2
3d70acba6f64cbc5aed89821e350038c278e9c63,4,1,9,3,1,1
b2ecc2f56d9e53c6,11,1,8999,1,1,4
1dd7b5b4e1c34a5f,2,1,389,4,1,1
864674044136478-68a03e817f9d,6,1,130,2,1,1
a0dda9c51e57a9cd,5,1,17.899999618530273,3,1,1
b569ff5555022b8f,11,1,35.79999923706055,1,1,1
d7ebcb4d9b38c992,4,1,189,3,1,1
9ce6b531e370b359658e4444ed47a32e22bc5e77,3,1,5699,4,1,4
4194c78a7a75ddc05d24bc11c8b90f813904392d,5,1,65,3,1,1
854dfa7f7d4fd9856e0e119c743bed3ceda6036b,7,1,529,2,1,2
25de413ee241f637,8,1,10.300000190734863,2,1,1
12455f34ee2825e0,10,1,5999,1,1,4
860530043383012-44d7910a14e6,5,1,7999,3,1,4
860784048777179-30a1fa9ebefc,0,1,599,1,1,2
3abeaac3c67966a1673196b3bb1f51793d14ce9c,1,1,58,5,1,1
0370b0d326eeac10,1,1,89,5,1,1
5fff592d94849116,2,1,444,4,1,1
4baaf7031c3fc4a6,11,1,26.899999618530273,1,1,1
f6e691f4a98a51f4,10,1,65,1,1,1
e6bde313f297486b,5,1,1999,3,1,3
48128aa2913c0cfb45c203fbe154ccaabe263c82,5,1,129,3,1,1
a6bd2cd2e9b86973,11,1,79,1,1,1
868179044648205-f4631ff91e70,0,1,2799,1,1,3
1cc16ca5f309cd116847e7f4b03ee066d293fd08,9,1,120,1,1,1
244f15f2873dd0f0,1,1,79,5,1,1
a6b674e7af2d0745,8,1,169,2,1,1
866891043355655-283166fcdc2b,9,1,249,1,1,1
670b0892008daffb,3,1,73.9000015258789,4,1,1
9029773587cdabc3,2,1,36,4,1,1
eda683ef34fd134196576753c509711ff8f33e56,10,1,2940,1,1,3
9193952e4ab45ff6,5,1,88,3,1,1
29e95da652967a6b5c58e350b702dbfb9c2680b0,3,1,549,4,1,2
354e883b77fa1b95,5,1,149,3,1,1
864777041189919-9cf531372151,10,1,99,1,1,1
ebaa60b66377e672,0,1,89,1,1,1
59d6d49f659ee57674f70209b1f65d096d0a5645,1,1,52.900001525878906,5,1,1
860482039256333-1c67583681b6,7,1,3999,2,1,3
4c9d2c6652589e8cff6849777413b70003a0f3b0,9,1,15.899999618530273,1,1,1
d7ae9d206db796f4,5,1,150,3,1,1
692b53823c151feed521ec07437eb9f47474ad14,2,1,1246,4,1,3
eb8a56cdf6464789,0,1,128,1,1,1
45cb34cdff3300bc,8,1,4859,2,1,3
f1b603e12c0d2813da0e14add562e6e2cc118cfc,4,1,2999,3,1,3
c4b19545ab425a9f,1,1,79,5,1,1
864928047915001-88f872f0fdb9,3,1,889,4,1,2
997e9fdd7cc24568ffe9d8cdba5da3b44506e7a2,2,1,59,4,1,1
710c1a60346019ae,9,1,20.899999618530273,1,1,1
642b8d448cc5ac196c6a158fadfa378bd1e674bc,7,1,112.31999969482422,2,1,1
dd9d9ab9bd5b1b49916d9f35e243fd78c550d42c,5,1,69,3,1,1
4f01b127858df7b04c57094ef6c353cb7f72f3ac,4,1,5999,3,1,4
ea62f6f2e2d96e836c1128b0687e136e5a3b2825,2,1,115,4,1,1
2dfb5c0547d721ac,11,1,2399,1,1,3
5c2bafc8f8014c467cdd1c5b57f4a99451798734,1,1,199,5,1,1
95626fc6b6a242f9,3,1,668,4,1,2
5bc0bc55b33a707b,1,1,35.20000076293945,5,1,1
6cfee183eaad4d42fe5332afa2baacc3725fada7,0,1,89,1,1,1
c006331865cb2a08,7,1,8799,2,1,4
0dfb7c6f6c47c7f52c643fbfb474909c3055b436,1,1,319,5,1,1
860477040306291-30459625f4da,2,1,69,4,1,1
18f42394ca6b8a08,4,1,14,3,1,1
423c93321d1bcd99,4,1,14800,3,1,5
375e84d056318f52,0,1,1399,1,1,3
347c27700b5f910a,2,1,128,4,1,1
863847048187371-5c666c5e7fa7,2,1,198,4,1,1
860445041769353-f8c39e870720,0,1,1499,1,1,3
fe878905465b4ff38beff0b749ebe8cc1743d0d7,5,1,2599,3,1,3
6254d224e9961700,4,1,44.900001525878906,3,1,1
a624aed193cfe84d,0,1,29.899999618530273,1,1,1
125657a0e12c7050,9,1,4399,1,1,3
87b73c3e04ed4bfe8dcdf1fe7724b38ff2d0e3a7,6,1,1050,2,1,3
8523648492a2ff70,7,1,5999,2,1,4
ab547e7cf3812d5e4e6f601cd1d10b4a7f26359e,4,1,5999,3,1,4
9feac602764d3897,4,1,5999,3,1,4
27c9291f051d2457,5,1,44,3,1,1
457d99761282ec90b243f01ae0c7d72db2cbda34,1,1,33.900001525878906,5,1,1
a7265d87a1ded849,7,1,439,2,1,1
23af07866c960dfe,1,1,399,5,1,1
87d71185c4fa0073,7,1,149,2,1,1
f4502bb2864fe9bd,2,1,598,4,1,2
81a507df785f3952d428363e6cf2d6e750897539,0,1,39,1,1,1
7f5bca8d3587ac42,5,1,2599,3,1,3
d48d8a75ae650323,8,1,40.099998474121094,2,1,1
fe25c4e3bb10dee6403e9d227b002975942e50db,5,1,6799,3,1,4
843637012a560de8,6,1,69,2,1,1
d3501e5c565498555a0096a90ec303c7693a0c9f,5,1,5999,3,1,4
81936ce2b354597ebbdaf132a47a783e4f630c72,4,1,59,3,1,1
0ad11bc1d1c5a294,9,1,198,1,1,1
f8c4dd40f021a2e82074c4d5dd16292cd90016ea,6,1,58,2,1,1
ddc58d0d051941af,5,1,2499,3,1,3
bdcf53a901fab463,7,1,93.9000015258789,2,1,1
da709a3655bb3e6e,5,1,71,3,1,1
3382927c89ea8dca,5,1,2499,3,1,3
6749473930c2835d,0,1,18,1,1,1
99a4991e49c50fbe25e496e5e04309fe30fe5e1f,11,1,55,1,1,1
d3f6135fb88944b4,11,1,49.900001525878906,1,1,1
f220ff50cd5c9b9f,11,1,89,1,1,1
c6df43f13ae4626a,11,1,129.89999389648438,1,1,1
d7723eb06ba500fd,1,1,54.34000015258789,5,1,1
75e3da3bd5aab4fb,4,1,5999,3,1,4
f54ae165944a3f73a4f64e5d9c77087fe452da8c,10,1,89,1,1,1
c9376860f6d93453,3,1,55,4,1,1
860391042675290-5029f5af1627,9,1,18.799999237060547,1,1,1
7291a337a07259d366b84ccbe5c2769b3760757d,10,1,21.899999618530273,1,1,1
43618b5b05de6104,2,1,334,4,1,1
a8c4b55afdd886f6,10,1,1599,1,1,3
0b7fac426f573a7e,5,1,1300,3,1,3
862955044982256-88403b452ebd,7,1,39.79999923706055,2,1,1
02bae171982e98c6,7,1,12,2,1,1
57a5a071f8dc45d5,10,1,199,1,1,1
d3343bde2d58b6dc,6,1,99,2,1,1
862443044716768-7460fa4e901c,7,1,19.899999618530273,2,1,1
37b4b2176fa2023601bffaf5a97d414d04948c72,0,1,3199,1,1,3
963c67fca9bacad8,10,1,129,1,1,1
9d2742d281d87c4f,7,1,899.9000244140625,2,1,2
19e5066b70a133af,2,1,125,4,1,1
00649577881eed8c,10,1,599,1,1,2
6036ea8af15bc2a8f1e9ae4d3f05cfcb545f2819,10,1,238,1,1,1
7607b47b3e6be5828cfb75056508ea2188c6e5d0,7,1,238,2,1,1
a7d138ab4ff7f5728f05fd546109e9982eb33ac0,5,1,329,3,1,1
7fb5211fe975931ba9f489d546e2b3f28c22d1e4,10,1,49.900001525878906,1,1,1
1b199da18cf78fdd36a31291f8ea941026e4bce7,3,1,739,4,1,2
5586caa7ac5bff42,10,1,299,1,1,1
82d8c13e675137a,3,1,195,4,1,1
dbf1b83a51b362d8,10,1,98,1,1,1
f0d50323254d06c7,5,1,22.299999237060547,3,1,1
66e139f0029484752bc315e8c5785bff3c52a7d2,4,1,899,3,1,2
b8470c01e016770f,5,1,66.5,3,1,1
e9f0ef25390f6cdc,5,1,369,3,1,1
7d879dd1eebe1eab,7,1,5999,2,1,4
4b93eb4555c520c3,11,1,35.900001525878906,1,1,1
41b661701cfc230db354ddc5745447f27cfc88c0,4,1,29.25,3,1,1
cb6cb90b455def04,2,1,749,4,1,2
40f35f41f809e11e53b545ea81ebf765a5cc70c1,9,1,79,1,1,1
d7974adfef336957,5,1,8999,3,1,4
26a0ba53d0df5148,1,1,129,5,1,1
514b5ae4aca64781,0,1,30.5,1,1,1
6781065062a49b4c,2,1,279,4,1,1
0fc4c6049d9b1e1f,0,1,199,1,1,1
5ade84bdb3cae4d6,2,1,134,4,1,1
98c8b1da7e9bd3ae,8,1,59,2,1,1
1834b4de4e04d14f,4,1,4599,3,1,3
8e72fa915a04ed02,1,1,60,5,1,1
88a39cee78cb6242,4,1,99.80000305175781,3,1,1
ef453ae7096dc779bfce06735f61ccab8ef15426,0,1,97.80000305175781,1,1,1
dcd4f5d8ecadab29bb50acb087960402746c8c9a,0,1,4999,1,1,3
a330b3f4e51ec9b6ba555b9e3b9be67f78931038,5,1,67,3,1,1
ab94d2f635515c30,7,1,662.4000244140625,2,1,2
1a6568f6fee4b11c,5,1,3499,3,1,3
8edc3da423d13264,5,1,148,3,1,1
a2710f34a2b0616d,5,1,688,3,1,2
1ae8b8c151b954bd,9,1,349,1,1,1
efe0eb5abcd169f7578e75a5548fed7b197ec153,1,1,42.79999923706055,5,1,1
5ff220db12fcb1c3,9,1,33,1,1,1
3cab5b0b5d10a505,4,1,20.899999618530273,3,1,1
6dc83e91b1e46c43,8,1,208,2,1,1
fe4220b6f3c12913,6,1,36.79999923706055,2,1,1
e7fe601c4e7e6f51ca0707fa1d765a37e5e0c845,3,1,59,4,1,1
858ebdbf799394c5ef354339bfeea8e790c401f8,7,1,5999,2,1,4
88d9a94e15d2534b,5,1,69,3,1,1
80a070dc18cae4c4,0,1,2299,1,1,3
a348d32eb330b109,1,1,249,5,1,1
863336ea226aa21ed5fb53e0a1d13db81aad53ad,9,1,59.900001525878906,1,1,1
866922042510931-c4e1a1bc9037,3,1,599,4,1,2
b2a9e7c688f4e050,7,1,5999,2,1,4
862997044401515-708f4778c391,8,1,598,2,1,2
